4600;11.281563;74.809699;7.004832;59.338971;93.096094;7
4800;11.476592;81.397154;7.180438;62.648356;100.054184;7
5000;11.832028;88.876650;8.472518;67.835317;109.181196;7
5200;13.847101;93.099264;8.445601;70.267744;115.391966;7
5400;14.224903;104.419854;10.396925;79.514854;129.041682;7
5600;16.052691;119.561905;10.031314;89.850885;145.645910;7
5800;16.876211;119.579058;10.025292;85.261689;146.480561;7
6000;17.533601;131.024011;11.261199;94.033062;159.818811;7
6200;19.648510;140.216209;12.957753;97.745517;172.822472;7
6400;19.350389;150.141959;13.054180;102.235707;182.546528;7
6600;21.545750;164.332897;13.426768;111.569609;199.305415;7
6800;21.571406;172.389360;15.579594;113.674972;209.540360;7
7000;25.518502;186.198281;16.997414;123.026122;228.714197;7
7200;29.442594;201.790327;18.330957;130.400211;249.563878;7
7400;29.526090;229.621338;18.562704;154.591230;277.710132;7
7600;32.058345;224.655502;16.293194;141.342976;273.007041;7
7800;35.688450;253.737046;20.033135;163.409708;309.458631;7
8000;36.567833;268.983797;22.475291;172.056813;328.026921;7
8200;53.914948;293.372741;78.605552;188.828839;425.893241;7
8400;53.035704;306.497051;81.886661;192.681123;441.419416;7
8600;53.598761;326.985685;86.801808;203.017731;467.386254;7
8800;59.103539;342.591935;88.326823;208.616308;490.022297;7
9000;62.956255;365.184394;91.554952;224.351624;519.695601;7
9200;62.926445;380.045869;95.581141;228.322336;538.553455;7
9400;67.196264;407.999699;99.912102;245.003869;575.108065;7
0;0.096176;0.000000;0.000000;0.000000;0.096176;8
200;0.057211;0.471722;0.010812;0.470887;0.539745;8
400;0.077548;3.027839;0.100050;3.021355;3.205437;8
600;0.119607;3.856983;0.288207;3.825682;4.264797;8
800;0.276352;5.481858;0.330640;5.422282;6.088850;8
1000;0.705321;7.388602;0.550128;7.238098;8.644051;8
1200;0.812066;9.280208;0.372906;9.077096;10.465180;8
1400;0.825799;10.529165;0.716493;10.129691;12.071457;8
1600;0.696616;13.625099;0.824023;13.114408;15.145738;8
1800;1.405170;17.212178;0.982207;16.523619;19.599555;8
2000;2.145047;19.233674;1.399539;18.267621;22.778260;8
2200;2.297586;22.288102;1.612265;20.989949;26.197953;8
2400;3.093947;25.356088;1.730294;23.678552;30.180329;8
2600;2.910086;28.953574;2.424306;26.785436;34.287966;8
2800;3.928735;32.859770;3.177683;30.278483;39.966188;8
3000;4.045469;35.263371;2.762569;31.902916;42.071409;8
3200;4.978989;40.997070;3.608654;36.925307;49.584713;8
3400;5.711926;45.830771;3.312066;41.195796;54.854763;8
3600;7.617209;50.590401;4.441100;44.641122;62.648710;8
3800;7.562647;55.355765;5.090599;48.368137;68.009011;8
4000;8.712007;62.510380;5.107027;54.215865;76.329414;8
4200;9.972945;67.443214;5.659250;57.970070;83.075409;8
4400;10.150349;73.211642;5.763584;62.069493;89.125575;8
4600;12.456746;81.798889;5.981705;69.056918;100.237340;8
4800;12.409889;86.971173;7.159683;71.985475;106.540745;8
5000;14.470212;93.784446;7.101655;76.073932;115.356313;8
5200;15.121223;100.913210;8.624372;81.940588;124.658805;8
5400;15.282889;107.532476;8.604737;85.819357;131.420102;8
5600;17.963406;114.854050;8.762727;90.330142;141.580183;8
5800;18.019339;123.576630;9.580498;96.336335;151.176467;8
6000;21.600133;136.275888;10.788905;104.736126;168.664926;8
6200;21.865577;144.630797;12.067962;108.945261;178.564336;8
6400;23.752630;158.157063;11.155942;118.445829;193.065635;8
6600;24.216289;169.164555;12.961165;123.470889;206.342009;8
6800;26.466833;189.334046;12.702069;138.817417;228.502948;8
